coin_id,base,target,market_identifier,converted_volume_usd,trust_score
polkadot,DOT,USDT,bitforex,12206301.0,green
polkadot,DOT,BTC,latoken,7423325.0,green
polkadot,DOT,USDT,decoin,2100119.0,green
polkadot,DOT,USD,bittrex,2383027.0,green
polkadot,DOT,PLN,bitbay,655459.0,green
polkadot,DOT,UST,kucoin,4769009.0,green
polkadot,DOT,USDT,bw,11171144.0,green
polkadot,DOT,GBP,binance,3994579.0,green
polkadot,DOT,TRY,paribu,5618796.0,green
polkadot,DOT,BRL,binance,2630916.0,green
polkadot,DOT,USDT,kickex,1554074.0,green
polkadot,DOT,USDT,dextrade,532483.0,green
polkadot,DOT,BUSD,dextrade,370383.0,green
polkadot,DOT,BTC,gate,1642737.0,green
polkadot,DOT,USD,coinlist,212230.0,green
polkadot,DOT,RUB,binance,964372.0,green
polkadot,DOT,USDT,coinlist,249640.0,green
polkadot,DOT,BTC,hotbit,3481148.0,green
polkadot,DOT,BIDR,binance,1630236.0,green
polkadot,DOT,EUR,bittrex,280491.0,green
polkadot,DOT,USDT,virgox,458382.0,green
kusama,KSM,DOT,kraken,759199.0,green
matic-network,MATIC,USDT,binance,812633485.0,green
matic-network,MATIC,USD,gdax,268663110.0,green
matic-network,MATIC,USDT,digifinex,58104183.0,green
matic-network,MATIC,USDT,hitbtc,26731773.0,green
matic-network,MATIC,USD,bitcoin_com,26888470.0,green
matic-network,MATIC,USDT,okex,217802858.0,green
matic-network,MATIC,USDT,wootrade,21166768.0,green
matic-network,MATIC,BUSD,binance,162410897.0,green
matic-network,MATIC,USDT,vcc,2669390.0,green
matic-network,MATIC,BTC,changelly,5928022.0,green
matic-network,MATIC,USD,binance_us,129244143.0,green
matic-network,MATIC,BTC,hitbtc,5910045.0,green
matic-network,MATIC,BTC,bitcoin_com,5983699.0,green
matic-network,MATIC,USD,ftx_spot,134152567.0,green
matic-network,MATIC,USDT,gate,15158498.0,green
matic-network,MATIC,BTC,binance,84437363.0,green
matic-network,MATIC,USDT,whitebit,53985058.0,green
matic-network,MATIC,USDT,huobi,150570524.0,green
matic-network,MATIC,USDT,crypto_com,26916735.0,green
matic-network,MATIC,BTC,ftx_us,3582092.0,green
matic-network,MATIC,USD,ftx_us,16649471.0,green
matic-network,MATIC,TRY,btcturk,24011850.0,green
matic-network,MATIC,USD,gemini,14294766.0,green
matic-network,MATIC,EUR,gdax,27347570.0,green
matic-network,MATIC,USDT,mxc,4971819.0,green
matic-network,MATIC,USD,kraken,25754657.0,green
matic-network,MATIC,BTC,vcc,1466474.0,green
matic-network,MATIC,USDT,bitmax,8090983.0,green
matic-network,MATIC,IDR,indodax,5487206.0,green
matic-network,MATIC,USDT,kucoin,29058873.0,green
matic-network,MATIC,USDT,cointiger,30778981.0,green
matic-network,MATIC,USDT,aex,1991617.0,green
matic-network,MATIC,BTC,gdax,24870531.0,green
matic-network,MATIC,GBP,gdax,17070132.0,green
matic-network,MATIC,USD,cex,6661230.0,green
matic-network,MATIC,USDT,hotbit,344406.0,green
matic-network,MATIC,USDT,btcturk,8458946.0,green
matic-network,MATIC,USDT,coinbene,3372016.0,green
matic-network,MATIC,BUSD,binance_us,22476000.0,green
matic-network,MATIC,EUR,binance,14708638.0,green
matic-network,MATIC,USDT,bkex,25753032.0,green
matic-network,MATIC,BNB,binance,13044826.0,green
matic-network,0X7D1AFA7B718FB893DB30A3ABC0CFC608AACFEBB0,ETH,uniswap,13013176.0,green
matic-network,MATIC,USDT,latoken,34628507.0,green
matic-network,MATIC,USDT,aax,8296049.0,green
matic-network,MATIC,USDT,xt,9931214.0,green
matic-network,MATIC,XRP,bitrue,734329.0,green
matic-network,MATIC,BTC,whitebit,5379395.0,green
matic-network,MATIC,BTC,crypto_com,1797542.0,green
matic-network,MATIC,BTC,bitforex,31993785.0,green
matic-network,MATIC,USDT,emirex,1265987.0,green
matic-network,MATIC,BNT,bancor,2938105.0,green
weth,0X7CEB23FD6BC0ADD59E62AC25578270CFF1B9F619,MATIC,balancer_polygon,945062.0,green
usd-coin,0X2791BCA1F2DE4661ED88A30C99A7A9449AA84174,MATIC,balancer_polygon,1184486.0,green
matic-network,MATIC,USDC,crypto_com,3371559.0,green
matic-network,MATIC,USDT,bitmart,8111982.0,green
balancer,0X9A71012B13CA4D3D0CDC72A177DF3EF03B0E76A3,MATIC,balancer_polygon,256654.0,green
matic-network,MATIC,EUR,kraken,8300440.0,green
matic-network,MATIC,TRY,binance,8477735.0,green
matic-network,MATIC,USD,currency,430984.0,green
matic-network,MATIC,BTC,kucoin,3119653.0,green
matic-network,MATIC,USDT,coinex,4414140.0,green
matic-network,MATIC,TWD,bitopro,544392.0,green
matic-network,MATIC,USDT,lbank,2263664.0,green
matic-network,MATIC,AUD,binance,2905912.0,green
matic-network,MATIC,BTC,bitmax,626591.0,green
matic-network,0X7D1AFA7B718FB893DB30A3ABC0CFC608AACFEBB0,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,1534591.0,green
matic-network,MATIC,BTC,bitrue,521349.0,green
matic-network,MATIC,USD,bittrex,1807924.0,green
matic-network,MATIC,USDT,bittrex,1881607.0,green
matic-network,MATIC,USDT,poloniex,1050894.0,green
matic-network,MATIC,BTC,bitmart,12934231.0,green
matic-network,MATIC,USDT,cex,1153907.0,green
matic-network,MATIC,USDT,bitrue,5587105.0,green
matic-network,MATIC,GBP,kraken,1119427.0,green
matic-network,MATIC,GBP,binance,2152549.0,green
matic-network,MATIC,RUB,binance,901745.0,green
matic-network,MATIC,USD,gate,728081.0,green
matic-network,MATIC,BTC,poloniex,332283.0,green
matic-network,MATIC-84A,BNB,binance_dex,524267.0,green
matic-network,MATIC,GBP,cex,595574.0,green
matic-network,MATIC,USDT,kickex,508229.0,green
matic-network,MATIC,BRL,binance,1415943.0,green
matic-network,MATIC,BTC,latoken,2395872.0,green
matic-network,MATIC,USDT,virgox,284102.0,green
matic-network,MATIC,BTC,huobi,5541186.0,green
matic-network,MATIC,EUR,cex,1076482.0,green
matic-network,MATIC,USDT,bibox,3144048.0,green
matic-network,MATIC,BIDR,binance,1670184.0,green
matic-network,MATIC,BTC,ftx_spot,731415.0,green
matic-network,MATIC,BTC,bittrex,2058052.0,green
meta,0XF501DD45A1198C2E1B5AEF5314A68B9006D842E0,MATIC,balancer_polygon,82663.0,green
matic-network,MATIC,BTC,bitget,254884.0,green
matic-network,MATIC,USDT,hoo,785161.0,green
matic-network,MATIC,ETH,bittrex,732102.0,green
matic-network,MATIC,BTC,dextrade,2955994.0,green
matic-network,MATIC,QC,zb,495834.0,green
matic-network,MATIC,USDT,dextrade,2212604.0,green
matic-network,MATIC,USDT,zb,932429.0,green
matic-network,MATIC,AUD,zipmex,2945.72,green
iotex,IOTX,USDT,binance,51189548.0,green
iotex,IOTX,BTC,binance,6899134.0,green
iotex,IOTX,USDT,vcc,1271550.0,green
iotex,IOTX,USDT,gate,1764678.0,green
iotex,IOTX,BUSD,binance,7865272.0,green
iotex,IOTX,USDT,mxc,646549.0,green
iotex,IOTX,ETH,binance,1928232.0,green
iotex,IOTX,USD,gdax,10379556.0,green
iotex,IOTX,USDT,kucoin,700702.0,green
iotex,IOTX,ETH,vcc,382901.0,green
iotex,IOTX,INR,wazirx,4181490.0,green
iotex,IOTX,USDT,hotbit,86383.0,green
iotex,IOTX,BTC,kucoin,174436.0,green
iotex,IOTX,ETH,kucoin,147962.0,green
iotex,IOTX,USDT,coinex,173816.0,green
iotex,IOTX,EUR,gdax,820121.0,green
iotex,IOTX,BTC,upbit,1400334.0,green
iotex,IOTX,ETH,hotbit,66024.0,green
iotex,IOTX,ETH,gate,4618.06,green
iotex,IOTX,BTC,gdax,663890.0,green
iotex,IOTX,USDT,wazirx,380827.0,green
iotex,IOTX,USDT,bitmart,141646.0,green
iotex,IOTX,USDT,bittrex,43898.0,green
iotex,IOTX,BTC,hitbtc,4093.62,yellow
iotex,IOTX,USDT,nami_exchange,1081261.0,yellow
iotex,IOTX,VNDC,nami_exchange,721191.0,yellow
iotex,IOTX,USDT,hbtc,1629609.0,yellow
iotex,IOTX,ETH,citex,21408796.0,yellow
iotex,IOTX,USDT,huobi,8874095.0,yellow
iotex,IOTX,BTC,bittrex,62555.0,yellow
iotex,IOTX,USDT,gdax,750323.0,yellow
iotex,0X6FB3E0A217407EFFF7CA062D46C26E5D60A14D69,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,562.77,yellow
iotex,IOTX,BTC,huobi,630903.0,red
iotex,IOTX,ETH,huobi,265551.0,red
iotex,IOTX,KRW,coinone,4259.99,red
iotex,IOTX,BTC,coinex,16102.78,red
iotex,IOTX,BTC,upbit_indonesia,1378294.0,
iotex,IOTX,USDT,huobi_korea,6605.35,
iotex,IOTX,BTC,huobi_korea,257.13,
iotex,IOTX,ETH,huobi_korea,111.24,
iotex,0X6FB3E0A217407EFFF7CA062D46C26E5D60A14D69,0XDAC17F958D2EE523A2206206994597C13D831EC7,uniswap_v2,0.0,
yearn-finance,0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,sushiswap,21776559.0,green
yearn-finance,YFI,USD,bitcoin_com,471150.0,green
yearn-finance,YFI,USD,ftx_spot,8402530.0,green
yearn-finance,YFI,USDT,hitbtc,472595.0,green
yearn-finance,YFI,USD,bitfinex,5129219.0,green
yearn-finance,YFI,USD,ftx_us,6087832.0,green
yearn-finance,YFI,USDT,ftx_spot,5096211.0,green
yearn-finance,YFI,BTC,ftx_spot,698700.0,green
yearn-finance,YFI,USDT,ftx_us,3577793.0,green
yearn-finance,YFI,USD,gdax,30476899.0,green
yearn-finance,YFI,USDT,binance,61007942.0,green
yearn-finance,YFI,BTC,ftx_us,3542508.0,green
yearn-finance,YFI,BTC,p2pb2b,4485111.0,green
yearn-finance,YFI,USDT,gate,887808.0,green
yearn-finance,YFI,USDT,digifinex,8053338.0,green
yearn-finance,YFI,USDT,okex,42970038.0,green
yearn-finance,YFI,USDT,wootrade,262757.0,green
yearn-finance,YFI,USDT,huobi,33106082.0,green
yearn-finance,YFI,USD,gemini,4291957.0,green
yearn-finance,YFI,USDT,vcc,2255673.0,green
yearn-finance,YFI,USDT,phemex,1708785.0,green
yearn-finance,YFI,USDT,crypto_com,2435600.0,green
yearn-finance,YFI,BTC,coinsbit,167119.0,green
yearn-finance,YFI,USDT,whitebit,1350950.0,green
yearn-finance,YFI,BTC,crypto_com,905537.0,green
yearn-finance,YFI,USDT,bkex,46424680.0,green
yearn-finance,YFI,BTC,binance,9725081.0,green
yearn-finance,YFI,USD,kraken,5704531.0,green
yearn-finance,YFI,EUR,kraken,2661505.0,green
yearn-finance,YFI,USDT,coinsbit,620803.0,green
yearn-finance,YFI,BTC,vcc,1205216.0,green
yearn-finance,YFI,KRW,bithumb,6278595.0,green
yearn-finance,YFI,BTC,okex,8290006.0,green
yearn-finance,YFI,BUSD,binance,6532435.0,green
yearn-finance,YFI,BTC,coinjar,1076762.0,green
yearn-finance,YFI,AUD,coinjar,962411.0,green
yearn-finance,YFI,USDT,p2pb2b,19354013.0,green
yearn-finance,YFI,BTC,gdax,4692431.0,green
yearn-finance,YFI,BNT,bancor,929272.0,green
yearn-finance,YFI,USDT,coinbene,5182230.0,green
yearn-finance,YFI,USDT,nominex,265966.0,green
yearn-finance,YFI,USDT,cointiger,3567019.0,green
yearn-finance,YFI,UST,bitfinex,1630310.0,green
yearn-finance,0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2,uniswap_v2,1060420.0,green
yearn-finance,YFI,USDT,kucoin,3999329.0,green
yearn-finance,YFI,USDT,lbank,2019069.0,green
yearn-finance,YFI,USDT,bitrue,1213537.0,green
yearn-finance,YFI,THB,bitkub,1075847.0,green
yearn-finance,YFI,EUR,binance,1300994.0,green
yearn-finance,YFI,BTC,goku,1805868.0,green
yearn-finance,YFI,USD,etorox,265121.0,green
yearn-finance,YFI,BTC,nominex,34784.0,green
yearn-finance,YFI,USDT,mxc,1471002.0,green
yearn-finance,YFI,ETH,kraken,725508.0,green
yearn-finance,YFI,GBP,coinjar,245565.0,green
yearn-finance,YFI,USD,p2pb2b,2930603.0,green
yearn-finance,YFI,ETH,mxc,489908.0,green
yearn-finance,YFI,USDT,bibox,7831164.0,green
yearn-finance,YFI,USD,bitstamp,1169944.0,green
yearn-finance,0X0BC529C00C6401AEF6D220BE8C6EA1667F6AD93E,ETH,uniswap,537875.0,green
yearn-finance,YFI,USDT,bitmart,13099820.0,green
yearn-finance,YFI,USDT,bit_z,4907515.0,green
yearn-finance,YFI,USDT,aax,5339292.0,green
yearn-finance,YFI,USDT,bitforex,4219372.0,green
yearn-finance,YFI,ETH,okex,454834.0,green
yearn-finance,YFI,USD,cex,474152.0,green
yearn-finance,YFI,USDT,abit,4945504.0,green
yearn-finance,YFI,IDR,indodax,235808.0,green
yearn-finance,YFI,UST,kucoin,2287265.0,green
yearn-finance,YFI,USDT,poloniex,304593.0,green
yearn-finance,YFI,HUSD,huobi,659649.0,green
yearn-finance,YFI,USDT,hoo,2278962.0,green
yearn-finance,YFI,USDT,bigone,472340.0,green
yearn-finance,YFI,USDT,latoken,2301577.0,green
yearn-finance,YFI,USDT,virgox,301182.0,green
yearn-finance,YFI,USDT,hotbit,1208397.0,green
yearn-finance,YFI,IDR,zipmex,17096.1,green
yearn-finance,YFI,CRO,crypto_com,81761.0,green
yearn-finance,YFI,USDT,bitget,1842608.0,green
yearn-finance,YFI,USDT,cex,277110.0,green
yearn-finance,YFI,THB,zipmex,115229.0,green
yearn-finance,YFI,USDT,emirex,109764.0,green
yearn-finance,YFI,INR,bitbns,326090.0,green
yearn-finance,YFI,USDT,coinex,131974.0,green
yearn-finance,YFI,BTC,emirex,20944.0,green
yearn-finance,YFI,SGD,zipmex,17488.96,green
yearn-finance,YFI,USD,okcoin,9660.43,green
yearn-finance,YFI,AUD,zipmex,16416.71,green
yearn-finance,YFI,BNB,binance,369508.0,green
yearn-finance,YFI,USDT,zipmex,16779.29,green
yearn-finance,YFI,USDT,btc_alpha,829912.0,green
yearn-finance,YFI,USD,zipmex,15528.51,green
yearn-finance,YFI,USDT,nice_hash,809.91,green
yearn-finance,YFI,GBP,kraken,91298.0,green
yearn-finance,YFI,BTC,nice_hash,1072.73,green
yearn-finance,YFI,USD,coinflex,87701.0,green
yearn-finance,YFI,USDT,dcoin,499131.0,green
yearn-finance,YFI,RUB,whitebit,26351.0,green
yearn-finance,YFI,BTC,bitget,363055.0,green
yearn-finance,YFI,BTC,hotbit,69325.0,green
solana,SOL,USDT,binance,4255532937.0,green
solana,SOL,USD,gdax,1592490692.0,green
solana,SOL,USDT,okex,1797480876.0,green
solana,SOL,USDT,wootrade,49339686.0,green
solana,SOL,BUSD,binance,805431281.0,green
solana,SOL,USDT,digifinex,341291427.0,green
solana,SOL,USDT,vcc,7652300.0,green
solana,SOL,USD,ftx_spot,724352876.0,green
solana,SOL,USD,ftx_us,197639882.0,green
solana,SOL,USD,bitfinex,171649082.0,green
solana,SOL,USDT,huobi,794497412.0,green
solana,SOL,USD,binance_us,376683870.0,green
solana,SOL,BTC,binance,459967254.0,green
solana,SOL,USD,kraken,223362885.0,green
solana,SOL,BTC,hitbtc,4805884.0,green
solana,SOL,BTC,okex,348934667.0,green
solana,SOL,EUR,kraken,125614210.0,green
solana,SOL,USDT,hitbtc,7927318.0,green
solana,SOL,USDT,binance_us,183170227.0,green
solana,SOL,USDT,ftx_spot,168763813.0,green
solana,SOL,TRY,btcturk,207533947.0,green
solana,SOL,USDT,ftx_us,27076483.0,green
solana,SOL,ETH,okex,217884536.0,green
solana,SOL,USDT,crypto_com,170187904.0,green
solana,SOL,UST,bitfinex,64096207.0,green
solana,SOL,TRY,binance,196337716.0,green
solana,SOL,EUR,gdax,110928427.0,green
solana,SOL,BTC,gdax,99593959.0,green
solana,SOL,BTC,vcc,6878931.0,green
solana,SOL,USDT,btcturk,52902632.0,green
solana,SOL,USDT,kucoin,141146663.0,green
solana,SOL,EUR,binance,106890055.0,green
solana,SOL,GBP,gdax,63944127.0,green
solana,SOL,USDT,latoken,152383194.0,green
solana,SOL,BTC,ftx_spot,75824868.0,green
solana,SOL,USDT,bitmax,85963858.0,green
solana,SOL,USDT,gate,55422556.0,green
solana,SOL,USDT,gdax,64880784.0,green
solana,SOL,SGD,tokenize,102296.0,green
solana,SOL,BNB,binance,57525724.0,green
solana,SOL,BTC,ftx_us,15571287.0,green
solana,SOL,USDT,coinex,30166538.0,green
solana,SOL,USDT,mxc,12283899.0,green
solana,SOL,USDT,aax,11954903.0,green
solana,SOL,TRY,bitexen,92489546.0,green
solana,SOL,BTC,mxc,2218275.0,green
solana,SOL,BTC,huobi,46245914.0,green
solana,SOL,USDT,hoo,2062149.0,green
solana,SOL,USDT,exmarkets,30681957.0,green
solana,SOL,BRL,binance,21387812.0,green
solana,SOL,USDT,xt,16669047.0,green
solana,SOL,USDC,crypto_com,6685003.0,green
solana,SOL,USDT,biki,575814.0,green
solana,SOL,GBP,binance,15512311.0,green
solana,SOL,USDT,bithumb_global,104807266.0,green
solana,SOL,GBP,kraken,6984563.0,green
solana,SOL,USDT,bitmart,23555558.0,green
solana,SOL,USDT,hotbit,2655229.0,green
solana,SOL,BTC,crypto_com,1268528.0,green
solana,SOL,USD,cex,7780548.0,green
solana,SOL,QC,zb,2722044.0,green
solana,SOL,USD,gate,3952753.0,green
solana,SOL,USDT,lbank,9987354.0,green
solana,SOL,IDR,zipmex,339750.0,green
solana,SOL,AUD,binance,8956287.0,green
solana,SOL,USDT,wazirx,5954815.0,green
solana,SOL,BRL,novadax,2280436.0,green
solana,SOL,USDT,bibox,3646367.0,green
solana,SOL,USDT,zbg,1070986.0,green
solana,SOL,USD,coinlist,709206.0,green
solana,SOL,USDT,bitrue,3110847.0,green
solana,SOL,USDT,zb,3611937.0,green
solana,SOL,USDT,novadax,289281.0,green
solana,SOL,USDT,zipmex,33274.0,green
solana,SOL,USDT,coinlist,741527.0,green
solana,SOL,RUB,binance,759834.0,green
solana,SOL,BTC,hotbit,118464.0,green
solanax,SOLD,SOL,exmarkets,873780.0,green
solana,SOL,BTC,bithumb,472877.0,green
solana,SOL,BTC,coinex,339087.0,green
solana,SOL,USDC,coinex,135519.0,green
solana,SOL,BCH,coinex,35990.0,green
solana,SOL,USDT,huobi_id,3503.39,yellow
solana,SOL,USDT,hbtc,162476158.0,yellow
solana,SOL,USD,tokenize,68903.0,yellow
solana,SOL,USDT,nami_exchange,5701596.0,yellow
solana,SOL,VNDC,nami_exchange,3070478.0,yellow
solana,SOL,BTC,bithumb_global,51961031.0,yellow
solana,SOL,ETH,huobi,5086673.0,yellow
solana,SOL,USDT,stocks_exchange,41.53,red
solana,SOL,USDT,bkex,549527648.0,
solana,SOL,KRW,bithumb,115193229.0,
solana,SOL,INR,bitbns,4336816.0,
solana,SOL,INR,coindcx,750871.0,
solana,SOL,XBT,kraken,46821678.0,
solana,SOL,USDC,raydium,138437740.0,
raydium,RAY,SOL,raydium,72027638.0,
solana,SOL,USDT,raydium,42231847.0,
solana,SOL,USDC[AQUAFARM],orca,18744945.0,
solana,SOL,USDT[AQUAFARM],orca,10283786.0,
bitshares,BTS,USDT,gate,918567.0,green
bitshares,BTS,USDT,binance,10354455.0,green
bitshares,BTS,USDT,bkex,5039686.0,green
bitshares,BTS,QC,zb,5211501.0,green
bitshares,BTS,USDT,vcc,825281.0,green
bitshares,BTS,USDT,aex,2355213.0,green
bitshares,BTS,USDT,mxc,2380593.0,green
bitshares,BTS,BTC,binance,2750299.0,green
bitshares,BTS,BTC,hitbtc,1374658.0,green
bitshares,BTS,USDT,xt,1888708.0,green
bitshares,BTS,IDR,indodax,159885.0,green
bitshares,BTS,BTC,xt,277170.0,green
bitshares,BTS,BTC,bittrex,41549.0,green
bitshares,BTS,USDT,coinex,28621.0,green
bitshares,BTS,USDT,wazirx,18741.6,green
bitshares,BTS,USDT,latoken,385038.0,green
bitshares,BTS,BTC,zb,87866.0,green
bitshares,BTS,BTC,poloniex,93162.0,green
bitshares,BTS,USDT,probit,31011.0,green
bitshares,BTS,KRW,probit_kr,24842.0,green
bitshares,BTS,USDT,hbtc,3366045.0,yellow
bitshares,BTS,USDT,zbg,164994.0,yellow
bitshares,BTS,USDT,bione,680805.0,yellow
bitshares,BTS,BTC,gate,6819.42,yellow
bitshares,BTS,USDT,zb,557599.0,yellow
bitshares,BTS,ETH,cointiger,626.33,yellow
bitshares,BTS,USDT,huobi,4122440.0,red
bitshares,BTS,BTC,huobi,492450.0,red
bitshares,BTS,ETH,huobi,106646.0,red
bitshares,BTS,BTC,coinex,10392.24,red
bitshares,BTS,BTC,crex24,133.18,red
bitshares,BTS,USDT,huobi_korea,124.79,
bitshares,BTS,BTC,huobi_korea,73.21,
bitshares,BTS,CNC,aex,611175.0,green
bitshares,BTS,USD,btc_alpha,106.91,red
bitshares,BTS,ETH,yobit,0.840674,red
bitshares,BTS,ETH,huobi_korea,647.22,
bitshares,BTS,BTC,btc_alpha,41.58,
bitshares,BTS,USD,yobit,5.68,
ethereum-classic,ETC,USDT,binance,535857941.0,green
ethereum-classic,ETC,USDT,zb,81222611.0,green
ethereum-classic,ETC,USDT,zbg,24053061.0,green
ethereum-classic,ETC,USDT,okex,264674080.0,green
ethereum-classic,ETC,USDT,digifinex,55146103.0,green
ethereum-classic,ETC,USDT,wootrade,7359561.0,green
ethereum-classic,ETC,USD,gdax,71643808.0,green
ethereum-classic,ETC,USDT,vcc,3273291.0,green
ethereum-classic,ETC,USDT,huobi,271022741.0,green
ethereum-classic,ETC,USDT,bw,259762601.0,green
ethereum-classic,ETC,USDT,aex,82673983.0,green
ethereum-classic,ETC,USD,whitebit,579007.0,green
ethereum-classic,ETC,RUB,whitebit,550330.0,green
ethereum-classic,ETC,BTC,mxc,1648410.0,green
ethereum-classic,ETC,USDT,bkex,90105234.0,green
ethereum-classic,ETC,XRP,bitrue,2050907.0,green
ethereum-classic,ETC,USDT,dextrade,1798261.0,green
ethereum-classic,ETC,USD,bitfinex,5622060.0,green
ethereum-classic,ETC,USDT,mxc,9691296.0,green
ethereum-classic,ETC,OKB,okex,133653736.0,green
ethereum-classic,ETC,USDT,p2pb2b,137066599.0,green
ethereum-classic,ETC,USD,coinsbit,5440069.0,green
ethereum-classic,ETC,BTC,binance,42336694.0,green
ethereum-classic,ETC,USDT,gate,26489999.0,green
ethereum-classic,ETC,BTC,digifinex,7109505.0,green
ethereum-classic,ETC,USDT,bigone,15971156.0,green
ethereum-classic,ETC,BTC,bitfinex,479294.0,green
ethereum-classic,ETC,BTC,okex,52176975.0,green
ethereum-classic,ETC,EUR,gdax,8894434.0,green
ethereum-classic,ETC,BTC,decoin,1450516.0,green
ethereum-classic,ETC,USDT,whitebit,20312670.0,green
ethereum-classic,ETC,USD,kraken,5581968.0,green
ethereum-classic,ETC,BTC,vcc,2342504.0,green
ethereum-classic,ETC,BTC,coinbene,4695916.0,green
ethereum-classic,ETC,USDT,crypto_com,7913087.0,green
ethereum-classic,ETC,USDT,bibox,50178213.0,green
ethereum-classic,ETC,BUSD,binance,25419423.0,green
ethereum-classic,ETC,USDT,idcm,59186334.0,green
ethereum-classic,ETC,USDT,coinbene,17293231.0,green
ethereum-classic,ETC,USDT,biki,20239999.0,green
ethereum-classic,ETC,EUR,kraken,4450525.0,green
ethereum-classic,ETC,USDT,cointiger,12271187.0,green
ethereum-classic,ETC,BTC,gdax,8526673.0,green
ethereum-classic,ETC,USDT,dcoin,33044231.0,green
ethereum-classic,ETC,USDT,bitmax,1697686.0,green
ethereum-classic,ETC,USDT,bitforex,34233068.0,green
ethereum-classic,ETC,USD,p2pb2b,23410036.0,green
ethereum-classic,ETC,USDT,bitmart,43970038.0,green
ethereum-classic,ETC,USD,binance_us,9601916.0,green
ethereum-classic,ETC,BTC,p2pb2b,19300579.0,green
ethereum-classic,ETC,BTC,dcoin,38171760.0,green
ethereum-classic,ETC,BTC,aax,60824.0,green
ethereum-classic,ETC,BTC,coinsbit,897916.0,green
ethereum-classic,ETC,ETH,binance,6018560.0,green
ethereum-classic,ETC,USDT,bit_z,26844202.0,green
ethereum-classic,ETC,USDT,kucoin,7708569.0,green
ethereum-classic,ETC,ETH,vcc,981360.0,green
ethereum-classic,ETC,USDT,aax,6484720.0,green
ethereum-classic,ETC,BTC,whitebit,958745.0,green
ethereum-classic,ETC,ETH,coinsbit,246942.0,green
ethereum-classic,ETC,USDT,latoken,23239703.0,green
ethereum-classic,ETC,BTC,bigone,16041432.0,green
ethereum-classic,ETC,USDT,binance_us,3644218.0,green
ethereum-classic,ETC,USDT,bitrue,103485995.0,green
ethereum-classic,ETC,USDT,lbank,19984395.0,green
ethereum-classic,ETC,BTC,bittrex,1136381.0,green
ethereum-classic,ETC,ETH,dextrade,34549.0,green
ethereum-classic,ETC,GBP,gdax,2856730.0,green
ethereum-classic,ETC,USDT,xt,10190528.0,green
ethereum-classic,ETC,USDT,poloniex,665765.0,green
ethereum-classic,ETC,USDT,exrates,508709.0,green
ethereum-classic,ETC,ETH,p2pb2b,2370085.0,green
ethereum-classic,ETC,USDT,coinex,4800829.0,green
ethereum-classic,ETC,USDK,okex,12401001.0,green
ethereum-classic,ETC,QC,zb,3982769.0,green
ethereum-classic,ETC,USD,exmo,1549391.0,green
ethereum-classic,ETC,USD,bittrex,1390030.0,green
ethereum-classic,ETC,BTC,bitrue,8423711.0,green
ethereum-classic,ETC,USDT,hotbit,73066.0,green
ethereum-classic,ETC,ETH,bibox,1622391.0,green
ethereum-classic,ETC,ETH,okex,5393829.0,green
ethereum-classic,ETC,AUD,btcmarkets,1009008.0,green
ethereum-classic,ETC,BNB,binance,2014372.0,green
ethereum-classic,ETC,BTC,bibox,2424747.0,green
ethereum-classic,ETC,BTC,hitbtc,9745233.0,green
ethereum-classic,ETC,USD,exrates,378296.0,green
ethereum-classic,ETC,ETH,kraken,235417.0,green
ethereum-classic,ETC,BTC,lbank,5738676.0,green
ethereum-classic,ETC,BTC,latoken,1937877.0,green
ethereum-classic,ETC,BTC,dextrade,269380.0,green
ethereum-classic,ETC,BTC,kucoin,566245.0,green
ethereum-classic,ETC,ETH,digifinex,714681.0,green
ethereum-classic,ETC,BTC,poloniex,476516.0,green
ethereum-classic,ETC,USDT,catex,4863848.0,green
ethereum-classic,ETC,RUB,exmo,313123.0,green
ethereum-classic,ETC,BTC,catex,4496967.0,green
ethereum-classic,ETC,USD,bithash,456237.0,green
ethereum-classic,ETC,BTC,hotbit,55202.0,green
ethereum-classic,ETC,BTC,exrates,85797.0,green
ethereum-classic,ETC,ETH,bittrex,249438.0,green
uma,UMA,USDT,gate,659107.0,green
uma,UMA,USD,gdax,6057190.0,green
uma,UMA,USDT,crypto_com,222027.0,green
uma,UMA,USDT,wootrade,278520.0,green
uma,UMA,USDT,binance,11070562.0,green
uma,UMA,USDT,okex,8690202.0,green
uma,UMA,USD,gemini,1038704.0,green
uma,UMA,USDT,bkex,8164259.0,green
uma,UMA,USDT,mxc,1460521.0,green
uma,UMA,USD,tokenize,2450000.0,green
uma,UMA,ETH,mxc,237474.0,green
uma,UMA,EUR,gdax,937626.0,green
uma,UMA,BTC,gdax,685500.0,green
uma,UMA,BTC,binance,2302771.0,green
uma,0X04FA0D235C4ABF4BCF4787AF4CF447DE572EF828,ETH,uniswap,585753.0,green
uma,UMA,GBP,gdax,382766.0,green
uma,UMA,USDT,aax,166461.0,green
uma,UMA,USDT,digifinex,1323451.0,green
uma,UMA,USDT,bitmart,5692270.0,green
uma,UMA,BTC,crypto_com,447895.0,green
